[18/Dec/2025:21:31:00 +0530] - - 301 - GET http rb-casaos.nishara.me "/" [Client 192.168.1.156] [Length 166] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:47:40 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:47:46 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:47:53 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:47:58 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:06 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:13 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:21 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:27 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:33 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:39 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:45 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:51 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:48:57 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:49:22 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:49:28 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:49:34 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:49:40 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:49:43 +0530] - 502 502 - POST https rb-casaos.nishara.me "/v1/users/login" [Client 192.168.1.156] [Length 0] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:49:46 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:49:52 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:49:58 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:07 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:17 +0530] - 502 502 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 556] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:19 +0530] - 200 200 - GET https rb-casaos.nishara.me "/" [Client 192.168.1.156] [Length 640] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:19 +0530] - 200 200 - GET https rb-casaos.nishara.me "/js/custom.js" [Client 192.168.1.156] [Length 56] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:19 +0530] - 200 200 - GET https rb-casaos.nishara.me "/css/custom.css" [Client 192.168.1.156] [Length 61] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:19 +0530] - 200 200 - GET https rb-casaos.nishara.me "/js/custom.js" [Client 192.168.1.156] [Length 56] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_icewhale_casaos-appmanagement-openapi_0_4_10-alpha2_node_modules_ic-0e239e.eab3b847.js" [Client 192.168.1.156] [Length 629979] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/app.34905a06.js" [Client 192.168.1.156] [Length 304125] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/app.34905a06.js" [Client 192.168.1.156] [Length 304125] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_icewhale_casaos-appmanagement-openapi_0_4_10-alpha2_node_modules_ic-0e239e.eab3b847.js" [Client 192.168.1.156] [Length 629979] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/css/animate.min.css" [Client 192.168.1.156] [Length 3982] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 404 404 - GET https rb-casaos.nishara.me "/v1/users/status" [Client 192.168.1.156] [Length 24] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/favicon.ico" [Client 192.168.1.156] [Length 2857] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/src_views_Login_vue.83c2935a.js" [Client 192.168.1.156] [Length 5834] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_uuid-validate_0_0_3_node_modules_uuid-validate_index_js-node_module-8e3e44.b2b76163.js" [Client 192.168.1.156] [Length 88693] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/fonts/britti-sans-regular.e2c8dbaa.woff" [Client 192.168.1.156] [Length 46557] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 404 404 - GET https rb-casaos.nishara.me "/v1/users/image?path=/var/lib/casaos/1/avatar.png" [Client 192.168.1.156] [Length 24] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/img/default-avatar.9dbd7921.svg" [Client 192.168.1.156] [Length 1942] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/img/default_wallpaper.6a069859.jpg" [Client 192.168.1.156] [Length 454829] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 200 200 - GET https rb-casaos.nishara.me "/fonts/materialdesignicons-webfont.43f2dfd1.woff2" [Client 192.168.1.156] [Length 372337] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:20 +0530] - 304 304 - GET https rb-casaos.nishara.me "/favicon.ico" [Client 192.168.1.156] [Length 0] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:21 +0530] - 200 200 - GET https rb-casaos.nishara.me "/src_views_Login_vue.83c2935a.js" [Client 192.168.1.156] [Length 5834] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:21 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_uuid-validate_0_0_3_node_modules_uuid-validate_index_js-node_module-8e3e44.b2b76163.js" [Client 192.168.1.156] [Length 88693] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:23 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:26 +0530] - 401 401 - GET https rb-casaos.nishara.me "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 192.168.1.156] [Length 51] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:26 +0530] - 200 200 - POST https rb-casaos.nishara.me "/v1/users/login" [Client 192.168.1.156] [Length 554] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/sys/version" [Client 192.168.1.156] [Length 156] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/status" [Client 192.168.1.156] [Length 93] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_vue-smooth-reflow_0_1_12_vue_2_7_16_node_modules_vue-smooth-reflow_-a4ac84.f6f9a8a1.js" [Client 192.168.1.156] [Length 9798] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_simple-uploader_js_0_6_0_node_modules_simple-uploader_js_dist_uploader_js.5fdabd04.js" [Client 192.168.1.156] [Length 11911] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/src_components_Apps_TipEditorModal_vue-data_application_vnd_ms-fontobject_base64_lBkAAOAYAAAB-75fc7b.1d1b4b50.js" [Client 192.168.1.156] [Length 25693] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_lottie-web-vue_1_2_1_node_modules_lottie-web-vue_dist_lottie-web-vu-5e7819.a5805ecd.js" [Client 192.168.1.156] [Length 120414] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_simple-uploader_js_0_6_0_node_modules_simple-uploader_js_dist_uploader_js.5fdabd04.js" [Client 192.168.1.156] [Length 11911] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_vue-smooth-reflow_0_1_12_vue_2_7_16_node_modules_vue-smooth-reflow_-a4ac84.f6f9a8a1.js" [Client 192.168.1.156] [Length 9798] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/src_views_Home_vue.729d3e89.js" [Client 192.168.1.156] [Length 182771] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_hitbox-js_1_0_2_node_modules_hitbox-js_index_js-node_modules_pnpm_l-3ff5da.7175c400.js" [Client 192.168.1.156] [Length 99030] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/src_components_Apps_TipEditorModal_vue-data_application_vnd_ms-fontobject_base64_lBkAAOAYAAAB-75fc7b.1d1b4b50.js" [Client 192.168.1.156] [Length 25693] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/src_components_Apps_AppPanel_vue.c750cdf5.js" [Client 192.168.1.156] [Length 60246] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:26 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_lottie-web-vue_1_2_1_node_modules_lottie-web-vue_dist_lottie-web-vu-5e7819.a5805ecd.js" [Client 192.168.1.156] [Length 120414] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
[18/Dec/2025:21:50:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_kangc_v-md-editor_1_7_12_vue-template-compiler_2_7_16_vue_2_7_16_no-e602c3.de846e13.js" [Client 192.168.1.156] [Length 498836] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/vendors-node_modules_pnpm_kangc_v-md-editor_1_7_12_vue-template-compiler_2_7_16_vue_2_7_16_no-2b718b.e551a089.js" [Client 192.168.1.156] [Length 938825] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/system" [Client 192.168.1.156] [Length 156] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/users/current/custom/wallpaper" [Client 192.168.1.156] [Length 166] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:27 +0530] - 404 404 - POST https rb-casaos.nishara.me "/v2/message_bus/event/casaos-ui/casaos-ui:global:global_visit" [Client 192.168.1.156] [Length 55] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/fonts/casaos.56a0ca7f.ttf" [Client 192.168.1.156] [Length 19780] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
[18/Dec/2025:21:50:27 +0530] - 200 200 - GET https rb-casaos.nishara.me "/v1/sys/utilization" [Client 192.168.1.156] [Length 265] [Gzip -] [Sent-to 192.168.1.174] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "https://rb-casaos.nishara.me/"
